Notes,States,States Code,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,Sex,Sex Code,Count
,Ohio,39,2013,2013,Leukemias,35011-35043,Male,M,983
,Ohio,39,2013,2013,Liver,21071,Female,F,229
,Ohio,39,2013,2013,Liver,21071,Male,M,616
,Ohio,39,2013,2013,Lung and Bronchus,22030,Female,F,4639
,Ohio,39,2013,2013,Lung and Bronchus,22030,Male,M,5159
,Ohio,39,2013,2013,Melanoma of the Skin,25010,Female,F,1121
,Ohio,39,2013,2013,Melanoma of the Skin,25010,Male,M,1521
,Ohio,39,2013,2013,Myeloma,34000,Female,F,397
,Ohio,39,2013,2013,Myeloma,34000,Male,M,502
,Ohio,39,2013,2013,Non-Hodgkin Lymphoma,33041-33042,Female,F,1191
,Ohio,39,2013,2013,Non-Hodgkin Lymphoma,33041-33042,Male,M,1444
,Ohio,39,2013,2013,Oral Cavity and Pharynx,20010-20100,Female,F,503
,Ohio,39,2013,2013,Oral Cavity and Pharynx,20010-20100,Male,M,1196
,Ohio,39,2013,2013,Ovary,27040,Female,F,831
,Ohio,39,2013,2013,Pancreas,21100,Female,F,922
,Ohio,39,2013,2013,Pancreas,21100,Male,M,886
,Ohio,39,2013,2013,Prostate,28010,Male,M,7195
,Ohio,39,2013,2013,Stomach,21020,Female,F,337
,Ohio,39,2013,2013,Stomach,21020,Male,M,620
,Ohio,39,2013,2013,Thyroid,32010,Female,F,1440
,Ohio,39,2013,2013,Thyroid,32010,Male,M,426
,Ohio,39,2013,2013,Urinary Bladder invasive and in situ,29010,Female,F,717
,Ohio,39,2013,2013,Urinary Bladder invasive and in situ,29010,Male,M,2435
,Ohio,39,2014,2014,Brain and Other Nervous System,31010-31040,Female,F,409
,Ohio,39,2014,2014,Brain and Other Nervous System,31010-31040,Male,M,499
,Ohio,39,2014,2014,Breast,26000,Female,F,9468
,Ohio,39,2014,2014,Breast,26000,Male,M,80
,Ohio,39,2014,2014,Cervix Uteri,27010,Female,F,485
,Ohio,39,2014,2014,Colon and Rectum,21041-21052,Female,F,2882
,Ohio,39,2014,2014,Colon and Rectum,21041-21052,Male,M,3047
,Ohio,39,2014,2014,Corpus Uteri,27020,Female,F,2254
,Ohio,39,2014,2014,Esophagus,21010,Female,F,158
,Ohio,39,2014,2014,Esophagus,21010,Male,M,597
,Ohio,39,2014,2014,Gallbladder,21080,Female,F,109
,Ohio,39,2014,2014,Gallbladder,21080,Male,M,46
,Ohio,39,2014,2014,Kidney and Renal Pelvis,29020,Female,F,937
,Ohio,39,2014,2014,Kidney and Renal Pelvis,29020,Male,M,1455
,Ohio,39,2014,2014,Larynx,22020,Female,F,116
,Ohio,39,2014,2014,Larynx,22020,Male,M,474
,Ohio,39,2014,2014,Leukemias,35011-35043,Female,F,716
,Ohio,39,2014,2014,Leukemias,35011-35043,Male,M,1057
,Ohio,39,2014,2014,Liver,21071,Female,F,246
,Ohio,39,2014,2014,Liver,21071,Male,M,624
,Ohio,39,2014,2014,Lung and Bronchus,22030,Female,F,4674
,Ohio,39,2014,2014,Lung and Bronchus,22030,Male,M,5380
,Ohio,39,2014,2014,Melanoma of the Skin,25010,Female,F,1334
,Ohio,39,2014,2014,Melanoma of the Skin,25010,Male,M,1815
,Ohio,39,2014,2014,Myeloma,34000,Female,F,401
,Ohio,39,2014,2014,Myeloma,34000,Male,M,504
,Ohio,39,2014,2014,Non-Hodgkin Lymphoma,33041-33042,Female,F,1159
,Ohio,39,2014,2014,Non-Hodgkin Lymphoma,33041-33042,Male,M,1452
,Ohio,39,2014,2014,Oral Cavity and Pharynx,20010-20100,Female,F,503
,Ohio,39,2014,2014,Oral Cavity and Pharynx,20010-20100,Male,M,1198
,Ohio,39,2014,2014,Ovary,27040,Female,F,819
,Ohio,39,2014,2014,Pancreas,21100,Female,F,944
,Ohio,39,2014,2014,Pancreas,21100,Male,M,958
,Ohio,39,2014,2014,Prostate,28010,Male,M,7012
,Ohio,39,2014,2014,Stomach,21020,Female,F,352
,Ohio,39,2014,2014,Stomach,21020,Male,M,550
,Ohio,39,2014,2014,Thyroid,32010,Female,F,1430
,Ohio,39,2014,2014,Thyroid,32010,Male,M,470
,Ohio,39,2014,2014,Urinary Bladder invasive and in situ,29010,Female,F,788
,Ohio,39,2014,2014,Urinary Bladder invasive and in situ,29010,Male,M,2415
,Ohio,39,2015,2015,Brain and Other Nervous System,31010-31040,Female,F,397
,Ohio,39,2015,2015,Brain and Other Nervous System,31010-31040,Male,M,529
,Ohio,39,2015,2015,Breast,26000,Female,F,9656
,Ohio,39,2015,2015,Breast,26000,Male,M,80
,Ohio,39,2015,2015,Cervix Uteri,27010,Female,F,482
,Ohio,39,2015,2015,Colon and Rectum,21041-21052,Female,F,2916
,Ohio,39,2015,2015,Colon and Rectum,21041-21052,Male,M,3180
,Ohio,39,2015,2015,Corpus Uteri,27020,Female,F,2246
,Ohio,39,2015,2015,Esophagus,21010,Female,F,161
,Ohio,39,2015,2015,Esophagus,21010,Male,M,620
,Ohio,39,2015,2015,Gallbladder,21080,Female,F,121
,Ohio,39,2015,2015,Gallbladder,21080,Male,M,47
,Ohio,39,2015,2015,Kidney and Renal Pelvis,29020,Female,F,986
,Ohio,39,2015,2015,Kidney and Renal Pelvis,29020,Male,M,1570
,Ohio,39,2015,2015,Larynx,22020,Female,F,148
,Ohio,39,2015,2015,Larynx,22020,Male,M,489
,Ohio,39,2015,2015,Leukemias,35011-35043,Female,F,766
,Ohio,39,2015,2015,Leukemias,35011-35043,Male,M,991
,Ohio,39,2015,2015,Liver,21071,Female,F,239
,Ohio,39,2015,2015,Liver,21071,Male,M,717
,Ohio,39,2015,2015,Lung and Bronchus,22030,Female,F,4887
,Ohio,39,2015,2015,Lung and Bronchus,22030,Male,M,5409
,Ohio,39,2015,2015,Melanoma of the Skin,25010,Female,F,1539
,Ohio,39,2015,2015,Melanoma of the Skin,25010,Male,M,1902
,Ohio,39,2015,2015,Myeloma,34000,Female,F,384
,Ohio,39,2015,2015,Myeloma,34000,Male,M,508
,Ohio,39,2015,2015,Non-Hodgkin Lymphoma,33041-33042,Female,F,1277
,Ohio,39,2015,2015,Non-Hodgkin Lymphoma,33041-33042,Male,M,1508
,Ohio,39,2015,2015,Oral Cavity and Pharynx,20010-20100,Female,F,538
,Ohio,39,2015,2015,Oral Cavity and Pharynx,20010-20100,Male,M,1260
,Ohio,39,2015,2015,Ovary,27040,Female,F,853
,Ohio,39,2015,2015,Pancreas,21100,Female,F,1017
,Ohio,39,2015,2015,Pancreas,21100,Male,M,971
,Ohio,39,2015,2015,Prostate,28010,Male,M,7449
,Ohio,39,2015,2015,Stomach,21020,Female,F,317
,Ohio,39,2015,2015,Stomach,21020,Male,M,571
,Ohio,39,2015,2015,Thyroid,32010,Female,F,1397
,Ohio,39,2015,2015,Thyroid,32010,Male,M,465
,Ohio,39,2015,2015,Urinary Bladder invasive and in situ,29010,Female,F,776
,Ohio,39,2015,2015,Urinary Bladder invasive and in situ,29010,Male,M,2408
,Ohio,39,2016,2016,Brain and Other Nervous System,31010-31040,Female,F,422
,Ohio,39,2016,2016,Brain and Other Nervous System,31010-31040,Male,M,515
,Ohio,39,2016,2016,Breast,26000,Female,F,9793
,Ohio,39,2016,2016,Breast,26000,Male,M,70
,Ohio,39,2016,2016,Cervix Uteri,27010,Female,F,494
,Ohio,39,2016,2016,Colon and Rectum,21041-21052,Female,F,2836
,Ohio,39,2016,2016,Colon and Rectum,21041-21052,Male,M,3014
,Ohio,39,2016,2016,Corpus Uteri,27020,Female,F,2352
,Ohio,39,2016,2016,Esophagus,21010,Female,F,167
,Ohio,39,2016,2016,Esophagus,21010,Male,M,663
,Ohio,39,2016,2016,Gallbladder,21080,Female,F,113
,Ohio,39,2016,2016,Gallbladder,21080,Male,M,48
,Ohio,39,2016,2016,Kidney and Renal Pelvis,29020,Female,F,974
,Ohio,39,2016,2016,Kidney and Renal Pelvis,29020,Male,M,1560
,Ohio,39,2016,2016,Larynx,22020,Female,F,139
,Ohio,39,2016,2016,Larynx,22020,Male,M,446
,Ohio,39,2016,2016,Leukemias,35011-35043,Female,F,702
,Ohio,39,2016,2016,Leukemias,35011-35043,Male,M,1026
,Ohio,39,2016,2016,Liver,21071,Female,F,239
,Ohio,39,2016,2016,Liver,21071,Male,M,711
,Ohio,39,2016,2016,Lung and Bronchus,22030,Female,F,4740
,Ohio,39,2016,2016,Lung and Bronchus,22030,Male,M,5347
,Ohio,39,2016,2016,Melanoma of the Skin,25010,Female,F,1583
,Ohio,39,2016,2016,Melanoma of the Skin,25010,Male,M,2058
,Ohio,39,2016,2016,Myeloma,34000,Female,F,411
,Ohio,39,2016,2016,Myeloma,34000,Male,M,561
,Ohio,39,2016,2016,Non-Hodgkin Lymphoma,33041-33042,Female,F,1201
,Ohio,39,2016,2016,Non-Hodgkin Lymphoma,33041-33042,Male,M,1497
,Ohio,39,2016,2016,Oral Cavity and Pharynx,20010-20100,Female,F,485
,Ohio,39,2016,2016,Oral Cavity and Pharynx,20010-20100,Male,M,1300
,Ohio,39,2016,2016,Ovary,27040,Female,F,749
,Ohio,39,2016,2016,Pancreas,21100,Female,F,955
,Ohio,39,2016,2016,Pancreas,21100,Male,M,949
,Ohio,39,2016,2016,Prostate,28010,Male,M,7592
,Ohio,39,2016,2016,Stomach,21020,Female,F,318
,Ohio,39,2016,2016,Stomach,21020,Male,M,577
,Ohio,39,2016,2016,Thyroid,32010,Female,F,1453
,Ohio,39,2016,2016,Thyroid,32010,Male,M,467
,Ohio,39,2016,2016,Urinary Bladder invasive and in situ,29010,Female,F,815
,Ohio,39,2016,2016,Urinary Bladder invasive and in situ,29010,Male,M,2409
,Ohio,39,2017,2017,Brain and Other Nervous System,31010-31040,Female,F,431
,Ohio,39,2017,2017,Brain and Other Nervous System,31010-31040,Male,M,540
,Ohio,39,2017,2017,Breast,26000,Female,F,9920
,Ohio,39,2017,2017,Breast,26000,Male,M,79
,Ohio,39,2017,2017,Cervix Uteri,27010,Female,F,494
,Ohio,39,2017,2017,Colon and Rectum,21041-21052,Female,F,2838
,Ohio,39,2017,2017,Colon and Rectum,21041-21052,Male,M,3031
,Ohio,39,2017,2017,Corpus Uteri,27020,Female,F,2474
,Ohio,39,2017,2017,Esophagus,21010,Female,F,160
,Ohio,39,2017,2017,Esophagus,21010,Male,M,686
,Ohio,39,2017,2017,Gallbladder,21080,Female,F,110
,Ohio,39,2017,2017,Gallbladder,21080,Male,M,52
,Ohio,39,2017,2017,Kidney and Renal Pelvis,29020,Female,F,985
,Ohio,39,2017,2017,Kidney and Renal Pelvis,29020,Male,M,1600
,Ohio,39,2017,2017,Larynx,22020,Female,F,151
,Ohio,39,2017,2017,Larynx,22020,Male,M,450
,Ohio,39,2017,2017,Leukemias,35011-35043,Female,F,744
,Ohio,39,2017,2017,Leukemias,35011-35043,Male,M,1054
,Ohio,39,2017,2017,Liver,21071,Female,F,240
,Ohio,39,2017,2017,Liver,21071,Male,M,741
,Ohio,39,2017,2017,Lung and Bronchus,22030,Female,F,4741
,Ohio,39,2017,2017,Lung and Bronchus,22030,Male,M,5350
,Ohio,39,2017,2017,Melanoma of the Skin,25010,Female,F,1399
,Ohio,39,2017,2017,Melanoma of the Skin,25010,Male,M,2025
,Ohio,39,2017,2017,Myeloma,34000,Female,F,415
,Ohio,39,2017,2017,Myeloma,34000,Male,M,520
,Ohio,39,2017,2017,Non-Hodgkin Lymphoma,33041-33042,Female,F,1236
,Ohio,39,2017,2017,Non-Hodgkin Lymphoma,33041-33042,Male,M,1561
,Ohio,39,2017,2017,Oral Cavity and Pharynx,20010-20100,Female,F,548
,Ohio,39,2017,2017,Oral Cavity and Pharynx,20010-20100,Male,M,1320
,Ohio,39,2017,2017,Ovary,27040,Female,F,788
,Ohio,39,2017,2017,Pancreas,21100,Female,F,944
,Ohio,39,2017,2017,Pancreas,21100,Male,M,1085
,Ohio,39,2017,2017,Prostate,28010,Male,M,8544
,Ohio,39,2017,2017,Stomach,21020,Female,F,319
,Ohio,39,2017,2017,Stomach,21020,Male,M,572
,Ohio,39,2017,2017,Thyroid,32010,Female,F,1390
,Ohio,39,2017,2017,Thyroid,32010,Male,M,466
,Ohio,39,2017,2017,Urinary Bladder invasive and in situ,29010,Female,F,765
,Ohio,39,2017,2017,Urinary Bladder invasive and in situ,29010,Male,M,2521
,Ohio,39,2018,2018,Brain and Other Nervous System,31010-31040,Female,F,405
,Ohio,39,2018,2018,Brain and Other Nervous System,31010-31040,Male,M,529
,Ohio,39,2018,2018,Breast,26000,Female,F,10021
,Ohio,39,2018,2018,Breast,26000,Male,M,82
,Ohio,39,2018,2018,Cervix Uteri,27010,Female,F,457
,Ohio,39,2018,2018,Colon and Rectum,21041-21052,Female,F,2855
,Ohio,39,2018,2018,Colon and Rectum,21041-21052,Male,M,3134
,Ohio,39,2018,2018,Corpus Uteri,27020,Female,F,2397
,Ohio,39,2018,2018,Esophagus,21010,Female,F,177
,Ohio,39,2018,2018,Esophagus,21010,Male,M,710
,Ohio,39,2018,2018,Gallbladder,21080,Female,F,123
,Ohio,39,2018,2018,Gallbladder,21080,Male,M,61
,Ohio,39,2018,2018,Kidney and Renal Pelvis,29020,Female,F,1011
,Ohio,39,2018,2018,Kidney and Renal Pelvis,29020,Male,M,1601
,Ohio,39,2018,2018,Larynx,22020,Female,F,118
,Ohio,39,2018,2018,Larynx,22020,Male,M,438
,Ohio,39,2018,2018,Leukemias,35011-35043,Female,F,796
,Ohio,39,2018,2018,Leukemias,35011-35043,Male,M,1032
,Ohio,39,2018,2018,Liver,21071,Female,F,232
,Ohio,39,2018,2018,Liver,21071,Male,M,714
,Ohio,39,2018,2018,Lung and Bronchus,22030,Female,F,5020
,Ohio,39,2018,2018,Lung and Bronchus,22030,Male,M,5368
,Ohio,39,2018,2018,Melanoma of the Skin,25010,Female,F,1558
,Ohio,39,2018,2018,Melanoma of the Skin,25010,Male,M,1986
,Ohio,39,2018,2018,Myeloma,34000,Female,F,425
,Ohio,39,2018,2018,Myeloma,34000,Male,M,562
,Ohio,39,2018,2018,Non-Hodgkin Lymphoma,33041-33042,Female,F,1285
,Ohio,39,2018,2018,Non-Hodgkin Lymphoma,33041-33042,Male,M,1561
,Ohio,39,2018,2018,Oral Cavity and Pharynx,20010-20100,Female,F,541
,Ohio,39,2018,2018,Oral Cavity and Pharynx,20010-20100,Male,M,1351
,Ohio,39,2018,2018,Ovary,27040,Female,F,725
,Ohio,39,2018,2018,Pancreas,21100,Female,F,1062
,Ohio,39,2018,2018,Pancreas,21100,Male,M,1230
,Ohio,39,2018,2018,Prostate,28010,Male,M,9001
,Ohio,39,2018,2018,Stomach,21020,Female,F,319
,Ohio,39,2018,2018,Stomach,21020,Male,M,533
,Ohio,39,2018,2018,Thyroid,32010,Female,F,1373
,Ohio,39,2018,2018,Thyroid,32010,Male,M,491
,Ohio,39,2018,2018,Urinary Bladder invasive and in situ,29010,Female,F,786
,Ohio,39,2018,2018,Urinary Bladder invasive and in situ,29010,Male,M,2622
,Ohio,39,2019,2019,Brain and Other Nervous System,31010-31040,Female,F,429
,Ohio,39,2019,2019,Brain and Other Nervous System,31010-31040,Male,M,516
,Ohio,39,2019,2019,Breast,26000,Female,F,10148
,Ohio,39,2019,2019,Breast,26000,Male,M,84
,Ohio,39,2019,2019,Cervix Uteri,27010,Female,F,511
,Ohio,39,2019,2019,Colon and Rectum,21041-21052,Female,F,2642
,Ohio,39,2019,2019,Colon and Rectum,21041-21052,Male,M,3054
,Ohio,39,2019,2019,Corpus Uteri,27020,Female,F,2469
,Ohio,39,2019,2019,Esophagus,21010,Female,F,181
,Ohio,39,2019,2019,Esophagus,21010,Male,M,764
,Ohio,39,2019,2019,Gallbladder,21080,Female,F,90
,Ohio,39,2019,2019,Gallbladder,21080,Male,M,53
,Ohio,39,2019,2019,Kidney and Renal Pelvis,29020,Female,F,1005
,Ohio,39,2019,2019,Kidney and Renal Pelvis,29020,Male,M,1677
,Ohio,39,2019,2019,Larynx,22020,Female,F,117
,Ohio,39,2019,2019,Larynx,22020,Male,M,467
,Ohio,39,2019,2019,Leukemias,35011-35043,Female,F,770
,Ohio,39,2019,2019,Leukemias,35011-35043,Male,M,1036
,Ohio,39,2019,2019,Liver,21071,Female,F,247
,Ohio,39,2019,2019,Liver,21071,Male,M,706
,Ohio,39,2019,2019,Lung and Bronchus,22030,Female,F,5121
,Ohio,39,2019,2019,Lung and Bronchus,22030,Male,M,5348
,Ohio,39,2019,2019,Melanoma of the Skin,25010,Female,F,1616
,Ohio,39,2019,2019,Melanoma of the Skin,25010,Male,M,2228
,Ohio,39,2019,2019,Myeloma,34000,Female,F,439
,Ohio,39,2019,2019,Myeloma,34000,Male,M,537
,Ohio,39,2019,2019,Non-Hodgkin Lymphoma,33041-33042,Female,F,1296
,Ohio,39,2019,2019,Non-Hodgkin Lymphoma,33041-33042,Male,M,1614
,Ohio,39,2019,2019,Oral Cavity and Pharynx,20010-20100,Female,F,543
,Ohio,39,2019,2019,Oral Cavity and Pharynx,20010-20100,Male,M,1446
,Ohio,39,2019,2019,Ovary,27040,Female,F,727
,Ohio,39,2019,2019,Pancreas,21100,Female,F,1052
,Ohio,39,2019,2019,Pancreas,21100,Male,M,1164
,Ohio,39,2019,2019,Prostate,28010,Male,M,9322
,Ohio,39,2019,2019,Stomach,21020,Female,F,307
,Ohio,39,2019,2019,Stomach,21020,Male,M,519
,Ohio,39,2019,2019,Thyroid,32010,Female,F,1389
,Ohio,39,2019,2019,Thyroid,32010,Male,M,470
,Ohio,39,2019,2019,Urinary Bladder invasive and in situ,29010,Female,F,812
,Ohio,39,2019,2019,Urinary Bladder invasive and in situ,29010,Male,M,2572
,Ohio,39,2020,2020,Brain and Other Nervous System,31010-31040,Female,F,366
,Ohio,39,2020,2020,Brain and Other Nervous System,31010-31040,Male,M,455
,Ohio,39,2020,2020,Breast,26000,Female,F,9439
,Ohio,39,2020,2020,Breast,26000,Male,M,77
,Ohio,39,2020,2020,Cervix Uteri,27010,Female,F,430
,Ohio,39,2020,2020,Colon and Rectum,21041-21052,Female,F,2429
,Ohio,39,2020,2020,Colon and Rectum,21041-21052,Male,M,2742
,Ohio,39,2020,2020,Corpus Uteri,27020,Female,F,2198
,Ohio,39,2020,2020,Esophagus,21010,Female,F,170
,Ohio,39,2020,2020,Esophagus,21010,Male,M,687
,Ohio,39,2020,2020,Gallbladder,21080,Female,F,111
,Ohio,39,2020,2020,Gallbladder,21080,Male,M,51
,Ohio,39,2020,2020,Kidney and Renal Pelvis,29020,Female,F,919
,Ohio,39,2020,2020,Kidney and Renal Pelvis,29020,Male,M,1486
,Ohio,39,2020,2020,Larynx,22020,Female,F,135
,Ohio,39,2020,2020,Larynx,22020,Male,M,396
,Ohio,39,2020,2020,Leukemias,35011-35043,Female,F,635
,Ohio,39,2020,2020,Leukemias,35011-35043,Male,M,952
,Ohio,39,2020,2020,Liver,21071,Female,F,206
,Ohio,39,2020,2020,Liver,21071,Male,M,608
,Ohio,39,2020,2020,Lung and Bronchus,22030,Female,F,4474
,Ohio,39,2020,2020,Lung and Bronchus,22030,Male,M,4802
,Ohio,39,2020,2020,Melanoma of the Skin,25010,Female,F,1467
,Ohio,39,2020,2020,Melanoma of the Skin,25010,Male,M,1937
,Ohio,39,2020,2020,Myeloma,34000,Female,F,442
,Ohio,39,2020,2020,Myeloma,34000,Male,M,490
,Ohio,39,2020,2020,Non-Hodgkin Lymphoma,33041-33042,Female,F,1155
,Ohio,39,2020,2020,Non-Hodgkin Lymphoma,33041-33042,Male,M,1468
,Ohio,39,2020,2020,Oral Cavity and Pharynx,20010-20100,Female,F,553
,Ohio,39,2020,2020,Oral Cavity and Pharynx,20010-20100,Male,M,1342
,Ohio,39,2020,2020,Ovary,27040,Female,F,683
,Ohio,39,2020,2020,Pancreas,21100,Female,F,985
,Ohio,39,2020,2020,Pancreas,21100,Male,M,1118
,Ohio,39,2020,2020,Prostate,28010,Male,M,8329
,Ohio,39,2020,2020,Stomach,21020,Female,F,294
,Ohio,39,2020,2020,Stomach,21020,Male,M,491
,Ohio,39,2020,2020,Thyroid,32010,Female,F,1150
,Ohio,39,2020,2020,Thyroid,32010,Male,M,434
,Ohio,39,2020,2020,Urinary Bladder invasive and in situ,29010,Female,F,751
,Ohio,39,2020,2020,Urinary Bladder invasive and in situ,29010,Male,M,2395
,Oklahoma,40,2000,2000,Brain and Other Nervous System,31010-31040,Female,F,113
,Oklahoma,40,2000,2000,Brain and Other Nervous System,31010-31040,Male,M,133
,Oklahoma,40,2000,2000,Breast,26000,Female,F,2505
,Oklahoma,40,2000,2000,Breast,26000,Male,M,16
,Oklahoma,40,2000,2000,Cervix Uteri,27010,Female,F,182
,Oklahoma,40,2000,2000,Colon and Rectum,21041-21052,Female,F,968
,Oklahoma,40,2000,2000,Colon and Rectum,21041-21052,Male,M,974
,Oklahoma,40,2000,2000,Corpus Uteri,27020,Female,F,353
,Oklahoma,40,2000,2000,Esophagus,21010,Female,F,34
,Oklahoma,40,2000,2000,Esophagus,21010,Male,M,115
,Oklahoma,40,2000,2000,Gallbladder,21080,Female,F,25
,Oklahoma,40,2000,2000,Kidney and Renal Pelvis,29020,Female,F,163
,Oklahoma,40,2000,2000,Kidney and Renal Pelvis,29020,Male,M,276
,Oklahoma,40,2000,2000,Larynx,22020,Female,F,28
,Oklahoma,40,2000,2000,Larynx,22020,Male,M,131
,Oklahoma,40,2000,2000,Leukemias,35011-35043,Female,F,199
,Oklahoma,40,2000,2000,Leukemias,35011-35043,Male,M,261
,Oklahoma,40,2000,2000,Liver,21071,Female,F,54
,Oklahoma,40,2000,2000,Liver,21071,Male,M,99
,Oklahoma,40,2000,2000,Lung and Bronchus,22030,Female,F,1222
,Oklahoma,40,2000,2000,Lung and Bronchus,22030,Male,M,1743
,Oklahoma,40,2000,2000,Melanoma of the Skin,25010,Female,F,172
,Oklahoma,40,2000,2000,Melanoma of the Skin,25010,Male,M,245
,Oklahoma,40,2000,2000,Myeloma,34000,Female,F,83
,Oklahoma,40,2000,2000,Myeloma,34000,Male,M,89
,Oklahoma,40,2000,2000,Non-Hodgkin Lymphoma,33041-33042,Female,F,284
,Oklahoma,40,2000,2000,Non-Hodgkin Lymphoma,33041-33042,Male,M,329
,Oklahoma,40,2000,2000,Oral Cavity and Pharynx,20010-20100,Female,F,111
,Oklahoma,40,2000,2000,Oral Cavity and Pharynx,20010-20100,Male,M,273
,Oklahoma,40,2000,2000,Ovary,27040,Female,F,252
,Oklahoma,40,2000,2000,Pancreas,21100,Female,F,182
,Oklahoma,40,2000,2000,Pancreas,21100,Male,M,205
,Oklahoma,40,2000,2000,Prostate,28010,Male,M,2380
,Oklahoma,40,2000,2000,Stomach,21020,Female,F,71
,Oklahoma,40,2000,2000,Stomach,21020,Male,M,103
,Oklahoma,40,2000,2000,Thyroid,32010,Female,F,128
,Oklahoma,40,2000,2000,Thyroid,32010,Male,M,40
,Oklahoma,40,2000,2000,Urinary Bladder invasive and in situ,29010,Female,F,167
,Oklahoma,40,2000,2000,Urinary Bladder invasive and in situ,29010,Male,M,497
,Oklahoma,40,2001,2001,Brain and Other Nervous System,31010-31040,Female,F,105
,Oklahoma,40,2001,2001,Brain and Other Nervous System,31010-31040,Male,M,145
,Oklahoma,40,2001,2001,Breast,26000,Female,F,2547
,Oklahoma,40,2001,2001,Cervix Uteri,27010,Female,F,212
,Oklahoma,40,2001,2001,Colon and Rectum,21041-21052,Female,F,947
,Oklahoma,40,2001,2001,Colon and Rectum,21041-21052,Male,M,1010
,Oklahoma,40,2001,2001,Corpus Uteri,27020,Female,F,360
,Oklahoma,40,2001,2001,Esophagus,21010,Female,F,23
,Oklahoma,40,2001,2001,Esophagus,21010,Male,M,122
,Oklahoma,40,2001,2001,Gallbladder,21080,Female,F,28
,Oklahoma,40,2001,2001,Kidney and Renal Pelvis,29020,Female,F,171
,Oklahoma,40,2001,2001,Kidney and Renal Pelvis,29020,Male,M,279
,Oklahoma,40,2001,2001,Larynx,22020,Female,F,33
,Oklahoma,40,2001,2001,Larynx,22020,Male,M,143
,Oklahoma,40,2001,2001,Leukemias,35011-35043,Female,F,182
,Oklahoma,40,2001,2001,Leukemias,35011-35043,Male,M,261
,Oklahoma,40,2001,2001,Liver,21071,Female,F,42
,Oklahoma,40,2001,2001,Liver,21071,Male,M,98
,Oklahoma,40,2001,2001,Lung and Bronchus,22030,Female,F,1296
,Oklahoma,40,2001,2001,Lung and Bronchus,22030,Male,M,1801
,Oklahoma,40,2001,2001,Melanoma of the Skin,25010,Female,F,187
,Oklahoma,40,2001,2001,Melanoma of the Skin,25010,Male,M,270
,Oklahoma,40,2001,2001,Myeloma,34000,Female,F,98
,Oklahoma,40,2001,2001,Myeloma,34000,Male,M,92
,Oklahoma,40,2001,2001,Non-Hodgkin Lymphoma,33041-33042,Female,F,328
,Oklahoma,40,2001,2001,Non-Hodgkin Lymphoma,33041-33042,Male,M,362
,Oklahoma,40,2001,2001,Oral Cavity and Pharynx,20010-20100,Female,F,133
,Oklahoma,40,2001,2001,Oral Cavity and Pharynx,20010-20100,Male,M,308
,Oklahoma,40,2001,2001,Ovary,27040,Female,F,300
,Oklahoma,40,2001,2001,Pancreas,21100,Female,F,180
,Oklahoma,40,2001,2001,Pancreas,21100,Male,M,208
,Oklahoma,40,2001,2001,Prostate,28010,Male,M,2370
,Oklahoma,40,2001,2001,Stomach,21020,Female,F,77
,Oklahoma,40,2001,2001,Stomach,21020,Male,M,132
,Oklahoma,40,2001,2001,Thyroid,32010,Female,F,126
,Oklahoma,40,2001,2001,Thyroid,32010,Male,M,53
,Oklahoma,40,2001,2001,Urinary Bladder invasive and in situ,29010,Female,F,161
,Oklahoma,40,2001,2001,Urinary Bladder invasive and in situ,29010,Male,M,486
,Oklahoma,40,2002,2002,Brain and Other Nervous System,31010-31040,Female,F,129
,Oklahoma,40,2002,2002,Brain and Other Nervous System,31010-31040,Male,M,138
,Oklahoma,40,2002,2002,Breast,26000,Female,F,2543
,Oklahoma,40,2002,2002,Breast,26000,Male,M,21
,Oklahoma,40,2002,2002,Cervix Uteri,27010,Female,F,163
,Oklahoma,40,2002,2002,Colon and Rectum,21041-21052,Female,F,905
,Oklahoma,40,2002,2002,Colon and Rectum,21041-21052,Male,M,1026
,Oklahoma,40,2002,2002,Corpus Uteri,27020,Female,F,313
,Oklahoma,40,2002,2002,Esophagus,21010,Female,F,27
,Oklahoma,40,2002,2002,Esophagus,21010,Male,M,145
,Oklahoma,40,2002,2002,Gallbladder,21080,Female,F,23
,Oklahoma,40,2002,2002,Kidney and Renal Pelvis,29020,Female,F,178
,Oklahoma,40,2002,2002,Kidney and Renal Pelvis,29020,Male,M,307
,Oklahoma,40,2002,2002,Larynx,22020,Female,F,43
,Oklahoma,40,2002,2002,Larynx,22020,Male,M,140
,Oklahoma,40,2002,2002,Leukemias,35011-35043,Female,F,213
,Oklahoma,40,2002,2002,Leukemias,35011-35043,Male,M,272
,Oklahoma,40,2002,2002,Liver,21071,Female,F,55
,Oklahoma,40,2002,2002,Liver,21071,Male,M,100
,Oklahoma,40,2002,2002,Lung and Bronchus,22030,Female,F,1337
,Oklahoma,40,2002,2002,Lung and Bronchus,22030,Male,M,1795
,Oklahoma,40,2002,2002,Melanoma of the Skin,25010,Female,F,216
